timestamp,sm_ch1,sm_ch2,sm_ch3,sm_ch4,sm_ch5,sm_ch6,sm_ch7,sm_ch8,st_ch1,st_ch2
"1693623727","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693623788","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693623849","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693623910","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","63.0000","71.1000"
"1693623910","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","63.0000","71.1000"
"1693623971","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.8000","71.1000"
"1693624032","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624093","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624154","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.2000"
"1693624215","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693624276","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624337","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.6000","71.1000"
"1693624398","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693624459","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.2000"
"1693624520","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693624581","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693624642","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693624703","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624764","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624825","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693624886","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693624947","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693625008","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693625069","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.6000","71.2000"
"1693625130","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.2000"
"1693625191","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.2000"
"1693625252","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.2000"
"1693625313","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693625374","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693625435","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693625496","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.2000"
"1693625557","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693625618","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693625679","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.4000"
"1693625740","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693625801","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693625862","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.4000"
"1693625923","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.6000","71.1000"
"1693625984","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.8000","71.1000"
"1693626045","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693626106","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693626167","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693626228","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.4000","71.1000"
"1693626289","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693626350","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693626411","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693626472","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.4000","71.2000"
"1693626533","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693626594","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693626655","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693626716","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693626777","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.6000","71.1000"
"1693626838","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693626899","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693626960","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627021","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.4000"
"1693627082","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627143","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693627204","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693627265","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693627326","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627387","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","62.4000","71.1000"
"1693627448","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693627509","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627570","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627631","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693627631","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693627692","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627753","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693627814","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693627875","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693627936","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693627997","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693628058","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693628119","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693628180","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693628241","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693628302","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693628363","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693628424","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693628485","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.1000"
"1693628546","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.4000","71.2000"
"1693628607","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693628668","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693628729","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693628790","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693628851","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693628912","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693628973","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693629034","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693629095","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.2000"
"1693629156","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693629217","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693629278","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693629339","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693629400","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693629461","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693629522","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","27.0000","47.0000","61.9000","71.1000"
"1693629583","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693629644","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693629705","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.2000","71.1000"
"1693629766","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693629827","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693629888","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693629949","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630010","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630071","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630132","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630193","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693630254","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693630315","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.4000"
"1693630376","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693630437","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693630498","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.1000"
"1693630559","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693630620","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630681","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.4000"
"1693630742","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","62.1000","71.2000"
"1693630803","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693630864","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693630925","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693630986","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693631047","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631108","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631169","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631230","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631291","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693631291","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693631352","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631413","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631474","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693631535","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693631596","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693631657","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693631718","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693631779","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693631840","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693631901","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693631962","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693632023","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693632084","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693632145","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.1000"
"1693632206","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632267","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693632328","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.9000","71.2000"
"1693632389","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632450","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693632511","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632572","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632633","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693632694","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632756","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693632816","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693632877","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693632938","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693632999","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693633060","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633121","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633182","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633243","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693633304","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633365","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693633426","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693633426","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693633548","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693633609","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633670","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.2000"
"1693633731","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693633792","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693633853","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633914","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693633975","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693634036","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693634097","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693634158","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693634219","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693634280","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693634341","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693634402","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693634463","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693634524","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693634585","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693634646","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693634707","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693634768","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693634829","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693634890","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693634890","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.7000","71.1000"
"1693635012","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693635012","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693635073","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693635134","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635195","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635256","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635317","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635378","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693635439","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635500","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693635561","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693635622","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693635683","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693635744","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693635805","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693635866","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693635927","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693635988","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.4000"
"1693636049","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693636110","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693636171","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693636171","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693636293","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693636354","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693636415","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.2000"
"1693636476","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.5000","71.1000"
"1693636537","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693636598","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693636659","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693636720","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693636781","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693636842","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693636903","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693636964","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637025","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637086","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693637150","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.1000"
"1693637211","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.1000"
"1693637269","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693637330","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693637391","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637452","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693637513","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637574","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693637635","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693637696","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637757","59.0000","58.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637818","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637879","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
"1693637940","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.2000"
"1693638001","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693638062","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.4000"
"1693638123","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.4000"
"1693638184","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.4000"
"1693638245","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.3000","71.1000"
"1693638306","59.0000","57.0000","58.0000","44.0000","80.0000","44.0000","26.0000","47.0000","61.2000","71.2000"
